date,county,state,pop,cases,deaths,casesPerCapita,deathsPerCapita,scores,anomaly
43908,Orleans County,Louisiana,14899.0,196,6,0.013155245,0.00040271199999999995,-0.04916914643486747,-1
43909,Suffolk County,New York,1490.0,178,3,0.119463087,0.002013423,-0.14128681671865628,-1
43909,Bergen County,New Jersey,17634.0,297,6,0.016842463000000002,0.000340252,-0.057526591906794655,-1
43909,King County,Washington,28669.0,693,61,0.024172451,0.002127734,-0.14188562184846332,-1
43909,Clay County,Florida,3183.0,4,1,0.001256676,0.000314169,-0.05051237406300357,-1
43909,Fairfield County,Connecticut,11000.0,102,4,0.009272727,0.00036363599999999997,-0.06569695483415039,-1
43909,Santa Clara County,California,6131.0,189,6,0.030826945,0.000978633,-0.11649936416866291,-1
43909,Prince George's County,Maryland,4470.0,23,1,0.005145414,0.00022371400000000002,-0.01892667506252399,-1
43909,Orleans County,Louisiana,14899.0,252,8,0.016913887,0.000536949,-0.08958349728612802,-1
43910,Suffolk County,New York,1490.0,371,7,0.24899328899999998,0.004697987,-0.11682705702252572,-1
43910,Bergen County,New Jersey,17634.0,342,7,0.019394352,0.00039696,-0.02651876206886228,-1
43910,King County,Washington,28669.0,794,68,0.02769542,0.0023719,-0.10544968143341249,-1
43910,Fairfield County,Connecticut,11000.0,122,4,0.011090909,0.00036363599999999997,-0.0216594866435027,-1
43910,Clay County,Florida,3183.0,4,1,0.001256676,0.000314169,-0.004619740394452898,-1
43910,Santa Clara County,California,6131.0,196,8,0.031968684,0.0013048439999999999,-0.08778055045521782,-1
43910,Suffolk County,Massachusetts,1490.0,87,1,0.058389262000000004,0.0006711410000000001,-0.055742545588877035,-1
43910,Orleans County,Louisiana,14899.0,329,8,0.022082018999999998,0.000536949,-0.046809585268815956,-1
43910,Marion County,Indiana,8742.0,26,3,0.002974148,0.00034317099999999997,-0.007786654765723489,-1
43911,Suffolk County,New York,1490.0,662,9,0.444295302,0.0060402680000000005,-0.14500140288646512,-1
43911,New York City County,New York,189885.0,6226,75,0.032788267,0.000394976,-0.03142536978788657,-1
43911,Bergen County,New Jersey,17634.0,362,9,0.020528524,0.000510378,-0.05075145771493084,-1
43911,King County,Washington,28669.0,935,76,0.032613624,0.0026509470000000003,-0.12637519924740104,-1
43911,Milwaukee County,Wisconsin,6125.0,126,2,0.020571429,0.00032653099999999997,-0.009465237752258049,-1
43911,Fairfield County,Connecticut,11000.0,140,4,0.012727273,0.00036363599999999997,-0.021937422006002127,-1
43911,Clay County,Florida,3183.0,6,1,0.001885014,0.000314169,-0.00024311067566196165,-1
43911,Santa Clara County,California,6131.0,263,8,0.042896754,0.0013048439999999999,-0.10697193284006523,-1
43911,Suffolk County,Massachusetts,1490.0,108,1,0.072483221,0.0006711410000000001,-0.0716684033638254,-1
43911,Marion County,Indiana,8742.0,47,3,0.005376344,0.00034317099999999997,-0.01619585896520581,-1
43911,Orleans County,Louisiana,14899.0,418,13,0.028055574,0.000872542,-0.09141562396153147,-1
43912,Suffolk County,New York,1490.0,1034,12,0.693959732,0.008053691,-0.1251124975591995,-1
43912,New York City County,New York,189885.0,9065,119,0.047739421,0.000626695,-0.05634512693866933,-1
43912,Bergen County,New Jersey,17634.0,457,10,0.025915844,0.000567086,-0.0430179362103732,-1
43912,King County,Washington,28669.0,1036,77,0.036136594,0.002685828,-0.1071054444362618,-1
43912,Cook County,Illinois,17212.0,805,6,0.046769696,0.00034859400000000003,-0.0006469330494497383,-1
43912,Fairfield County,Connecticut,11000.0,208,5,0.018909091,0.000454545,-0.020209796825508497,-1
43912,Riverside County,California,17457.0,45,6,0.002577763,0.000343702,-0.0006469330494497383,-1
43912,Los Angeles County,California,14464.0,421,5,0.029106747999999998,0.000345686,-0.00012497396769806102,-1
43912,Santa Clara County,California,6131.0,303,11,0.049420975,0.001794161,-0.0970625230033002,-1
43912,Suffolk County,Massachusetts,1490.0,126,2,0.084563758,0.0013422820000000002,-0.09062544592492405,-1
43912,Marion County,Indiana,8742.0,83,4,0.009494395,0.000457561,-0.020209796825508497,-1
43912,Orleans County,Louisiana,14899.0,451,15,0.030270487999999998,0.001006779,-0.0796190774603811,-1
43913,Suffolk County,New York,1490.0,1458,13,0.97852349,0.008724832,-0.12291479267611705,-1
43913,New York City County,New York,189885.0,12329,155,0.064928773,0.0008162839999999999,-0.03484349329364955,-1
43913,Bergen County,New Jersey,17634.0,609,12,0.034535556,0.000680504,-0.02777209495306543,-1
43913,Milwaukee County,Wisconsin,6125.0,206,3,0.033632653,0.000489796,-0.007982920743830446,-1
43913,King County,Washington,28669.0,1166,88,0.040671108,0.003069518,-0.09547096041779712,-1
43913,Clay County,Florida,3183.0,8,2,0.002513352,0.000628338,-0.024529291398041053,-1
43913,Cook County,Illinois,17212.0,922,9,0.053567279,0.0005228909999999999,-0.009569057742734421,-1
43913,Fairfield County,Connecticut,11000.0,270,6,0.024545455,0.000545455,-0.011158417486991867,-1
43913,Los Angeles County,California,14464.0,536,7,0.037057522,0.00048396,-0.006927283264391293,-1
43913,Santa Clara County,California,6131.0,321,11,0.052356875,0.001794161,-0.08091022387447566,-1
43913,Suffolk County,Massachusetts,1490.0,154,3,0.103355705,0.002013423,-0.0872866154836518,-1
43913,Orleans County,Louisiana,14899.0,567,20,0.038056245,0.001342372,-0.059244269288293294,-1
43914,Suffolk County,New York,1490.0,1880,13,1.261744966,0.008724832,-0.12390601839767035,-1
43914,Westchester County,New York,9154.0,3891,6,0.425060083,0.000655451,-0.0005149436468373514,-1
43914,New York City County,New York,189885.0,14943,230,0.078695,0.001211259,-0.06100620728997186,-1
43914,Bergen County,New Jersey,17634.0,701,14,0.03975275,0.0007939210000000001,-0.032057930648796584,-1
43914,King County,Washington,28669.0,1278,95,0.044577767000000004,0.0033136840000000003,-0.11083428865140477,-1
43914,Sumter County,South Carolina,1490.0,8,1,0.005369128000000001,0.0006711410000000001,-0.00206186666133068,-1
43914,Terrell County,Georgia,984.0,3,2,0.00304878,0.00203252,-0.0910113787300959,-1
43914,Cook County,Illinois,17212.0,1194,12,0.069370207,0.0006971880000000001,-0.012455318648984748,-1
43914,Los Angeles County,California,14464.0,662,11,0.045768805,0.0007605089999999999,-0.0219304362822752,-1
43914,Santa Clara County,California,6131.0,375,17,0.061164573,0.0027727940000000003,-0.10437102703111811,-1
43914,Suffolk County,Massachusetts,1490.0,234,3,0.15704698,0.002013423,-0.0910113787300959,-1
43914,Orleans County,Louisiana,14899.0,675,26,0.045305054000000004,0.001745084,-0.08126962001936655,-1
43914,Marion County,Indiana,8742.0,162,7,0.018531229,0.000800732,-0.03313157574201764,-1
43915,Bergen County,New Jersey,17634.0,819,15,0.046444369000000006,0.000850629,-0.031951094031841154,-1
43915,New York City County,New York,189885.0,20061,330,0.105648155,0.001737894,-0.07090425827314639,-1
43915,Suffolk County,New York,1490.0,2260,20,1.5167785230000002,0.013422818999999999,-0.12741619802288284,-1
43915,King County,Washington,28669.0,1360,101,0.047437999,0.0035229690000000004,-0.11114948345715647,-1
43915,Sumter County,South Carolina,1490.0,10,1,0.006711409000000001,0.0006711410000000001,-0.006286877474090846,-1
43915,Cook County,Illinois,17212.0,1418,13,0.08238438299999999,0.000755287,-0.016879104239705733,-1
43915,Unknown County,Georgia,9208.0,154,14,0.016724587,0.001520417,-0.06352991686995768,-1
43915,Terrell County,Georgia,984.0,4,2,0.004065041,0.00203252,-0.08411112466613535,-1
43915,Fairfield County,Connecticut,11000.0,546,12,0.049636364,0.001090909,-0.044547050328056614,-1
43915,Los Angeles County,California,14464.0,799,13,0.055240597,0.000898783,-0.03576391726505457,-1
43915,Santa Clara County,California,6131.0,459,18,0.07486543799999999,0.0029359,-0.10046892690518461,-1
43915,Suffolk County,Massachusetts,1490.0,342,3,0.22953020100000002,0.002013423,-0.08411112466613535,-1
43915,Marion County,Indiana,8742.0,227,7,0.025966597999999997,0.000800732,-0.02384131289957958,-1
43915,Orleans County,Louisiana,14899.0,827,37,0.05550708099999999,0.002483388,-0.09342047779899543,-1
43916,Bergen County,New Jersey,17634.0,1206,21,0.068390609,0.001190881,-0.02345381726594231,-1
43916,New York City County,New York,189885.0,23182,435,0.12208442,0.00229086,-0.06100307843892838,-1
43916,Suffolk County,New York,1490.0,2735,22,1.83557047,0.014765101000000001,-0.10029366589705657,-1
43916,Westchester County,New York,9154.0,5944,8,0.649333625,0.000873935,-0.003970181436431353,-1
43916,Milwaukee County,Wisconsin,6125.0,393,7,0.064163265,0.001142857,-0.020719295005606653,-1
43916,King County,Washington,28669.0,1579,111,0.055076912,0.0038717779999999998,-0.07837585553954751,-1
43916,Sumter County,South Carolina,1490.0,10,2,0.006711409000000001,0.0013422820000000002,-0.03392977880806258,-1
43916,Clay County,Florida,3183.0,20,4,0.00628338,0.001256676,-0.02674747834364055,-1
43916,Cook County,Illinois,17212.0,1904,18,0.110620497,0.0010457819999999999,-0.012571014007094483,-1
43916,Unknown County,Georgia,9208.0,172,23,0.018679408999999998,0.0024978279999999997,-0.07022466775353087,-1
43916,Terrell County,Georgia,984.0,5,2,0.005081301,0.00203252,-0.05529007333727687,-1
43916,Fairfield County,Connecticut,11000.0,607,13,0.055181818,0.001181818,-0.02345381726594231,-1
43916,Los Angeles County,California,14464.0,1216,21,0.084070796,0.0014518810000000001,-0.03838115839859757,-1
43916,Santa Clara County,California,6131.0,542,20,0.08840319699999999,0.003262111,-0.07254570534619298,-1
43916,Suffolk County,Massachusetts,1490.0,448,4,0.30067114100000003,0.0026845640000000004,-0.06733219023283277,-1
43916,Marion County,Indiana,8742.0,294,7,0.033630747999999995,0.000800732,-0.002367865097185895,-1
43916,Orleans County,Louisiana,14899.0,997,46,0.066917243,0.0030874559999999997,-0.07138440135884572,-1
43917,Summit County,Ohio,1490.0,65,3,0.043624160999999995,0.002013423,-0.05815462448002007,-1
43917,New York City County,New York,189885.0,25509,560,0.134339205,0.002949153,-0.08660522714711572,-1
43917,Westchester County,New York,9154.0,7187,10,0.785121258,0.0010924189999999999,-0.009198032036939474,-1
43917,Suffolk County,New York,1490.0,3385,22,2.2718120809999998,0.014765101000000001,-0.11066370541640103,-1
43917,Bergen County,New Jersey,17634.0,1505,28,0.08534649,0.0015878420000000001,-0.04099254200637059,-1
43917,Milwaukee County,Wisconsin,6125.0,468,9,0.076408163,0.0014693879999999999,-0.03119140419862776,-1
43917,King County,Washington,28669.0,1830,127,0.063832014,0.0044298720000000005,-0.10060718497820387,-1
43917,Sumter County,South Carolina,1490.0,10,2,0.006711409000000001,0.0013422820000000002,-0.026873510626491237,-1
43917,Clay County,Florida,3183.0,22,4,0.006911719,0.001256676,-0.023114478134970695,-1
43917,Cook County,Illinois,17212.0,2239,20,0.13008366300000002,0.00116198,-0.016601496650599068,-1
43917,Terrell County,Georgia,984.0,6,2,0.006097561,0.00203252,-0.05815462448002007,-1
43917,Fairfield County,Connecticut,11000.0,752,15,0.06836363599999999,0.001363636,-0.026873510626491237,-1
43917,Los Angeles County,California,14464.0,1465,27,0.101285951,0.0018667039999999998,-0.05146850354849086,-1
43917,Santa Clara County,California,6131.0,574,21,0.093622574,0.0034252159999999996,-0.09299457443820636,-1
43917,Suffolk County,Massachusetts,1490.0,631,4,0.423489933,0.0026845640000000004,-0.07682384121332586,-1
43917,Marion County,Indiana,8742.0,485,9,0.055479295,0.0010295130000000001,-0.0029077822107224094,-1
43917,Orleans County,Louisiana,14899.0,1170,57,0.07852876,0.00382576,-0.09649976776587832,-1
43917,Jefferson County,Louisiana,16930.0,548,24,0.032368576,0.001417602,-0.029569454654487903,-1
43918,Summit County,Ohio,1490.0,79,4,0.053020134000000003,0.0026845640000000004,-0.07928571571410792,-1
43918,Bergen County,New Jersey,17634.0,1838,35,0.10423046400000001,0.001984802,-0.058926105730170986,-1
43918,Suffolk County,New York,1490.0,4138,37,2.777181208,0.024832215,-0.12393068892375136,-1
43918,New York City County,New York,189885.0,30919,825,0.16283013400000002,0.004344735,-0.10839838000303681,-1
43918,Westchester County,New York,9154.0,7875,10,0.860279659,0.0010924189999999999,-0.0006321734802259282,-1
43918,Milwaukee County,Wisconsin,6125.0,541,9,0.088326531,0.0014693879999999999,-0.026612920245017047,-1
43918,King County,Washington,28669.0,2079,138,0.07251735299999999,0.004813562,-0.11017665641422691,-1
43918,Sumter County,South Carolina,1490.0,24,2,0.016107383,0.0013422820000000002,-0.013833219760852944,-1
43918,Cook County,Illinois,17212.0,2613,28,0.151812689,0.001626772,-0.044527309129521964,-1
43918,Terrell County,Georgia,984.0,10,2,0.010162602,0.00203252,-0.06116387310889726,-1
43918,Clay County,Florida,3183.0,26,4,0.008168395,0.001256676,-0.008985212931229003,-1
43918,Fairfield County,Connecticut,11000.0,908,20,0.082545455,0.0018181820000000002,-0.05224902615584992,-1
43918,Los Angeles County,California,14464.0,1804,33,0.124723451,0.002281527,-0.06565761742161302,-1
43918,Santa Clara County,California,6131.0,591,26,0.09639536800000001,0.004240744,-0.10839838000303681,-1
43918,Suffolk County,Massachusetts,1490.0,843,5,0.565771812,0.003355705,-0.09663500034651218,-1
43918,Tippah County,Mississippi,1641.0,18,2,0.010968921000000001,0.001218769,-0.008985212931229003,-1
43918,Marion County,Indiana,8742.0,585,11,0.066918325,0.001258293,-0.008985212931229003,-1
43918,Orleans County,Louisiana,14899.0,1298,70,0.08711994099999999,0.004698302,-0.1095834965128083,-1
43918,Jefferson County,Louisiana,16930.0,744,26,0.043945659000000005,0.001535735,-0.03308101211686487,-1
43919,Summit County,Ohio,1490.0,99,5,0.066442953,0.003355705,-0.06523235809540373,-1
43919,Bergen County,New Jersey,17634.0,2169,35,0.123001021,0.001984802,-0.03196526949883516,-1
43919,Unknown County,New York,9208.0,0,68,0.0,0.007384883,-0.08973633953818394,-1
43919,Suffolk County,New York,1490.0,5023,40,3.37114094,0.026845637999999998,-0.10225193703595736,-1
43919,Unknown County,New Jersey,9208.0,3020,21,0.327975673,0.002280626,-0.041974149084266776,-1
43919,New York City County,New York,189885.0,33983,991,0.178966216,0.005218948,-0.08737251197416662,-1
43919,Milwaukee County,Wisconsin,6125.0,565,9,0.092244898,0.0014693879999999999,-0.0080061959878035,-1
43919,King County,Washington,28669.0,2163,146,0.075447347,0.0050926090000000005,-0.08737251197416662,-1
43919,Sumter County,South Carolina,1490.0,30,2,0.020134228,0.0013422820000000002,-0.004259858560617169,-1
43919,Cook County,Illinois,17212.0,3445,40,0.200151057,0.00232396,-0.043093789794906856,-1
43919,Terrell County,Georgia,984.0,10,2,0.010162602,0.00203252,-0.03473329789931989,-1
43919,Fairfield County,Connecticut,11000.0,1245,21,0.113181818,0.0019090910000000001,-0.02920658932790221,-1
43919,Los Angeles County,California,14464.0,2136,37,0.147676991,0.002558075,-0.049843543955184755,-1
43919,Santa Clara County,California,6131.0,646,26,0.105366172,0.004240744,-0.0727426507035207,-1
43919,Suffolk County,Massachusetts,1490.0,940,5,0.630872483,0.003355705,-0.06523235809540373,-1
43919,Wayne County,Michigan,42481.0,2704,56,0.063651986,0.001318236,-0.003192731324932807,-1
43919,Orleans County,Louisiana,14899.0,1350,73,0.09061010800000001,0.004899658,-0.08266400563341514,-1
43919,Jefferson County,Louisiana,16930.0,761,28,0.044949792999999995,0.0016538689999999999,-0.012849060590888528,-1
43920,Summit County,Ohio,1490.0,118,5,0.079194631,0.003355705,-0.04956889640492723,-1
43920,Bergen County,New Jersey,17634.0,2482,41,0.140750822,0.002325054,-0.03395719803169617,-1
43920,Unknown County,New York,9208.0,0,162,0.0,0.017593397,-0.09881435992332932,-1
43920,Suffolk County,New York,1490.0,5791,44,3.8865771810000003,0.029530201000000002,-0.1047963484495592,-1
43920,Westchester County,New York,9154.0,9326,19,1.0187896,0.002075595,-0.026261558910957272,-1
43920,New York City County,New York,189885.0,38375,1202,0.202096005,0.0063301469999999995,-0.07819327120416797,-1
43920,Union County,New Jersey,9208.0,1213,15,0.131733275,0.0016290179999999999,-0.004671458533663353,-1
43920,Sussex County,New Jersey,1490.0,113,3,0.075838926,0.002013423,-0.023530734428870326,-1
43920,Essex County,New Jersey,22598.0,1564,36,0.069209665,0.001593061,-0.0025444114136018436,-1
43920,Milwaukee County,Wisconsin,6125.0,663,10,0.108244898,0.001632653,-0.004671458533663353,-1
43920,King County,Washington,28669.0,2332,152,0.081342216,0.005301894000000001,-0.07181256395590307,-1
43920,Cook County,Illinois,17212.0,3727,44,0.21653497600000002,0.002556356,-0.038387545269653045,-1
43920,Terrell County,Georgia,984.0,20,2,0.020325203,0.00203252,-0.026261558910957272,-1
43920,Clay County,Florida,3183.0,34,5,0.010681747,0.001570845,-0.00042311303488395957,-1
43920,Fairfield County,Connecticut,11000.0,1445,21,0.131363636,0.0019090910000000001,-0.018096722069699367,-1
43920,Los Angeles County,California,14464.0,2474,44,0.17104535399999998,0.003042035,-0.0428419376217839,-1
43920,Santa Clara County,California,6131.0,848,29,0.138313489,0.00473006,-0.07008059701870128,-1
43920,Suffolk County,Massachusetts,1490.0,1115,7,0.748322148,0.004697987,-0.07008059701870128,-1
43920,Orleans County,Louisiana,14899.0,1480,86,0.099335526,0.005772199,-0.07702960765580447,-1
43920,Wayne County,Michigan,42481.0,3195,83,0.075210094,0.001953815,-0.020265916118336946,-1
43920,Jefferson County,Louisiana,16930.0,838,37,0.049497933,0.00218547,-0.0328533530452666,-1
43921,Summit County,Ohio,1490.0,131,5,0.087919463,0.003355705,-0.049712881800713205,-1
43921,Unknown County,New York,9208.0,0,268,0.0,0.029105126000000002,-0.10382531258854122,-1
43921,Suffolk County,New York,1490.0,6713,53,4.505369128,0.03557047,-0.10560961497413501,-1
43921,New York City County,New York,189885.0,43518,1475,0.22918082,0.007767859,-0.09026531991897291,-1
43921,Westchester County,New York,9154.0,9967,25,1.088813633,0.002731047,-0.036439683376098375,-1
43921,Union County,New Jersey,9208.0,1418,24,0.153996525,0.002606429,-0.02933952022130426,-1
43921,Sussex County,New Jersey,1490.0,132,3,0.088590604,0.002013423,-0.01681864078018347,-1
43921,Essex County,New Jersey,22598.0,1900,47,0.08407823699999999,0.00207983,-0.018426161243730976,-1
43921,Bergen County,New Jersey,17634.0,2909,53,0.164965408,0.0030055570000000003,-0.0452645129340703,-1
43921,Milwaukee County,Wisconsin,6125.0,674,11,0.110040816,0.0017959179999999999,-0.01254783727340969,-1
43921,King County,Washington,28669.0,2332,152,0.081342216,0.005301894000000001,-0.07346597214375838,-1
43921,Cook County,Illinois,17212.0,4496,61,0.261213107,0.003544039,-0.05362500482965726,-1
43921,Terrell County,Georgia,984.0,40,2,0.040650407,0.00203252,-0.017889958506245418,-1
43921,Fairfield County,Connecticut,11000.0,1870,38,0.17,0.003454545,-0.05138723745093099,-1
43921,Los Angeles County,California,14464.0,3011,54,0.20817201300000002,0.0037334070000000002,-0.06093971608833326,-1
43921,Santa Clara County,California,6131.0,890,31,0.145163921,0.005056270999999999,-0.07289254281835378,-1
43921,Suffolk County,Massachusetts,1490.0,1373,8,0.92147651,0.005369128000000001,-0.074039789574876,-1
43921,Orleans County,Louisiana,14899.0,1834,101,0.12309551,0.006778978000000001,-0.0855980462214343,-1
43921,Wayne County,Michigan,42481.0,3735,120,0.087921659,0.002824792,-0.03698844085028197,-1
43921,Marion County,Indiana,8742.0,965,18,0.11038663900000001,0.002059025,-0.018426161243730976,-1
43921,Jefferson County,Louisiana,16930.0,1193,57,0.070466627,0.003366804,-0.049712881800713205,-1
43922,Summit County,Ohio,1490.0,144,7,0.096644295,0.004697987,-0.05274812983527344,-1
43922,Unknown County,New York,9208.0,0,289,0.0,0.031385752,-0.09816699075959023,-1
43922,Sullivan County,New York,1490.0,121,4,0.081208054,0.0026845640000000004,-0.01289808179620111,-1
43922,Suffolk County,New York,1490.0,7605,69,5.104026846,0.046308725,-0.10536970814722746,-1
43922,New York City County,New York,189885.0,47914,1848,0.252331674,0.009732206,-0.08158633482062005,-1
43922,Westchester County,New York,9154.0,10683,25,1.1670308059999999,0.002731047,-0.013979015654784988,-1
43922,Union County,New Jersey,9208.0,1661,29,0.18038662,0.003149435,-0.030921889155560822,-1
43922,Sussex County,New Jersey,1490.0,158,6,0.10604026800000001,0.004026846,-0.04709663664508912,-1
43922,Bergen County,New Jersey,17634.0,3494,75,0.198139957,0.0042531470000000005,-0.04991760359104935,-1
43922,Essex County,New Jersey,22598.0,2262,69,0.100097354,0.003053368,-0.02871569186536871,-1
43922,Milwaukee County,Wisconsin,6125.0,780,16,0.127346939,0.002612245,-0.010740597205204816,-1
43922,King County,Washington,28669.0,2498,166,0.087132443,0.005790226,-0.06129738883887992,-1
43922,Sumner County,Tennessee,1490.0,201,7,0.134899329,0.004697987,-0.05274812983527344,-1
43922,Cook County,Illinois,17212.0,5152,95,0.299326052,0.005519405,-0.06072473493758401,-1
43922,Fairfield County,Connecticut,11000.0,1986,46,0.180545455,0.0041818179999999995,-0.04991760359104935,-1
43922,Los Angeles County,California,14464.0,3518,65,0.243224558,0.004493916,-0.05274812983527344,-1
43922,Santa Clara County,California,6131.0,956,33,0.155928886,0.005382481999999999,-0.058437989901135357,-1
43922,Suffolk County,Massachusetts,1490.0,1624,15,1.089932886,0.010067114,-0.08217310817088164,-1
43922,Orleans County,Louisiana,14899.0,2270,115,0.152359219,0.007718639,-0.0769064127613347,-1
43922,Wayne County,Michigan,42481.0,4470,146,0.10522351199999999,0.0034368309999999996,-0.03757641879051521,-1
43922,Marion County,Indiana,8742.0,1119,23,0.128002745,0.002630977,-0.010740597205204816,-1
43922,Jefferson County,Louisiana,16930.0,1433,64,0.084642646,0.0037802720000000003,-0.0448467240846816,-1
43923,Summit County,Ohio,1490.0,155,7,0.10402684599999999,0.004697987,-0.055102078263803755,-1
43923,Suffolk County,New York,1490.0,8746,84,5.869798658,0.056375839000000004,-0.12170451139290361,-1
43923,Sullivan County,New York,1490.0,156,5,0.10469798699999999,0.003355705,-0.029035364776053396,-1
43923,Unknown County,New York,9208.0,0,415,0.0,0.045069505,-0.11991537352871973,-1
43923,Westchester County,New York,9154.0,11566,67,1.26349137,0.007319205,-0.08317028821418893,-1
43923,New York City County,New York,189885.0,52400,2152,0.2759565,0.011333175,-0.09989026064108619,-1
43923,Rockland County,New York,17457.0,3751,42,0.214870825,0.002405912,-0.0038015989349349244,-1
43923,Sussex County,New Jersey,1490.0,179,7,0.12013422800000001,0.004697987,-0.055102078263803755,-1
43923,Union County,New Jersey,9208.0,2010,34,0.218288445,0.003692441,-0.035472895518258385,-1
43923,Bergen County,New Jersey,17634.0,4099,120,0.232448679,0.0068050359999999996,-0.07748042814832701,-1
43923,Essex County,New Jersey,22598.0,2617,99,0.11580670900000001,0.0043809190000000005,-0.046865109847201714,-1
43923,Milwaukee County,Wisconsin,6125.0,869,18,0.141877551,0.0029387759999999997,-0.014216168549328168,-1
43923,King County,Washington,28669.0,2658,177,0.09271338400000001,0.006173916,-0.07352036982026733,-1
43923,Sumner County,Tennessee,1490.0,268,7,0.17986577199999998,0.004697987,-0.055102078263803755,-1
43923,Cook County,Illinois,17212.0,5575,107,0.323901929,0.006216593,-0.07578096347443553,-1
43923,Fairfield County,Connecticut,11000.0,2132,65,0.193818182,0.005909091,-0.07239236515466907,-1
43923,Los Angeles County,California,14464.0,4045,78,0.279659845,0.005392699,-0.06677518090671841,-1
43923,Santa Clara County,California,6131.0,1019,37,0.16620453400000001,0.006034905,-0.07295617668934551,-1
